DATE,TIME,OPEN,HIGH,LOW,CLOSE,VOLUME
2019-12-12,10:57:00,110.47,110.47,110.47,110.47,0
2019-12-12,10:58:00,110.47,110.47,110.47,110.47,0
2019-12-12,10:59:00,110.47,110.47,110.47,110.47,0
2019-12-12,11:00:00,110.47,110.47,110.47,110.47,0
2019-12-12,11:01:00,110.48,110.48,110.48,110.48,17
2019-12-12,11:02:00,110.48,110.48,110.48,110.48,0
2019-12-12,11:03:00,110.48,110.48,110.48,110.48,100
2019-12-12,11:04:00,110.48,110.48,110.48,110.48,0
2019-12-12,11:05:00,110.48,110.48,110.48,110.48,0
2019-12-12,11:06:00,110.48,110.48,110.48,110.48,0
2019-12-12,11:07:00,110.48,110.48,110.48,110.48,0
2019-12-12,11:08:00,110.48,110.48,110.48,110.48,0
2019-12-12,11:09:00,110.48,110.48,110.48,110.48,0
2019-12-12,11:10:00,110.48,110.48,110.48,110.48,0
2019-12-12,11:11:00,110.47,110.47,110.47,110.47,75
2019-12-12,11:12:00,110.47,110.47,110.47,110.47,0
2019-12-12,11:13:00,110.47,110.47,110.47,110.47,75
2019-12-12,11:14:00,110.47,110.47,110.47,110.47,0
2019-12-12,11:15:00,110.46,110.46,110.45,110.45,147
2019-12-12,11:16:00,110.45,110.45,110.45,110.45,0
2019-12-12,11:17:00,110.45,110.45,110.45,110.45,0
2019-12-12,11:18:00,110.45,110.45,110.45,110.45,0
2019-12-12,11:19:00,110.45,110.45,110.45,110.45,0
2019-12-12,11:20:00,110.45,110.45,110.45,110.45,0
2019-12-12,11:21:00,110.45,110.45,110.45,110.45,0
2019-12-12,11:22:00,110.45,110.45,110.45,110.45,0
2019-12-12,11:23:00,110.45,110.45,110.45,110.45,0
2019-12-12,11:24:00,110.45,110.45,110.45,110.45,0
2019-12-12,11:25:00,110.45,110.45,110.45,110.45,0
2019-12-12,11:26:00,110.45,110.45,110.45,110.45,0
2019-12-12,11:27:00,110.45,110.45,110.45,110.45,0
2019-12-12,11:28:00,110.45,110.45,110.45,110.45,0
2019-12-12,11:29:00,110.45,110.45,110.45,110.45,0
2019-12-12,11:30:00,110.47,110.47,110.47,110.47,6
2019-12-12,11:31:00,110.47,110.47,110.47,110.47,0
2019-12-12,11:32:00,110.47,110.47,110.47,110.47,0
2019-12-12,11:33:00,110.47,110.47,110.47,110.47,0
2019-12-12,11:34:00,110.47,110.47,110.47,110.47,0
2019-12-12,11:35:00,110.47,110.47,110.47,110.47,0
2019-12-12,11:36:00,110.47,110.47,110.47,110.47,0
2019-12-12,11:37:00,110.47,110.47,110.47,110.47,80
2019-12-12,11:38:00,110.47,110.47,110.47,110.47,0
2019-12-12,11:39:00,110.46,110.46,110.46,110.46,6
2019-12-12,11:40:00,110.46,110.46,110.46,110.46,0
2019-12-12,11:41:00,110.46,110.46,110.46,110.46,0
2019-12-12,11:42:00,110.46,110.46,110.46,110.46,0
2019-12-12,11:43:00,110.46,110.46,110.46,110.46,0
2019-12-12,11:44:00,110.46,110.46,110.46,110.46,0
2019-12-12,11:45:00,110.46,110.46,110.46,110.46,0
2019-12-12,11:46:00,110.46,110.46,110.46,110.46,0
2019-12-12,11:47:00,110.46,110.46,110.46,110.46,0
2019-12-12,11:48:00,110.45,110.45,110.45,110.45,10
2019-12-12,11:49:00,110.46,110.46,110.46,110.46,6
2019-12-12,11:50:00,110.46,110.46,110.46,110.46,0
2019-12-12,11:51:00,110.45,110.45,110.45,110.45,17
2019-12-12,11:52:00,110.45,110.45,110.45,110.45,0
2019-12-12,11:53:00,110.45,110.45,110.45,110.45,0
2019-12-12,11:54:00,110.45,110.45,110.45,110.45,0
2019-12-12,11:55:00,110.45,110.45,110.45,110.45,0
2019-12-12,11:56:00,110.45,110.45,110.45,110.45,0
2019-12-12,11:57:00,110.45,110.45,110.45,110.45,0
2019-12-12,11:58:00,110.45,110.45,110.45,110.45,0
2019-12-12,11:59:00,110.45,110.45,110.45,110.45,0
2019-12-12,12:00:00,110.45,110.45,110.45,110.45,0
2019-12-12,12:01:00,110.45,110.45,110.45,110.45,0
2019-12-12,12:02:00,110.45,110.45,110.45,110.45,0
2019-12-12,12:03:00,110.45,110.45,110.45,110.45,0
2019-12-12,12:04:00,110.45,110.45,110.45,110.45,0
2019-12-12,12:05:00,110.45,110.45,110.45,110.45,0
2019-12-12,12:06:00,110.45,110.45,110.45,110.45,0
2019-12-12,12:07:00,110.45,110.45,110.45,110.45,0
2019-12-12,12:08:00,110.45,110.45,110.45,110.45,0
2019-12-12,12:09:00,110.46,110.46,110.46,110.46,6
2019-12-12,12:10:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:11:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:12:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:13:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:14:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:15:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:16:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:17:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:18:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:19:00,110.46,110.46,110.46,110.46,6
2019-12-12,12:20:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:21:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:22:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:23:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:24:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:25:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:26:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:27:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:28:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:29:00,110.46,110.46,110.46,110.46,6
2019-12-12,12:30:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:31:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:32:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:33:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:34:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:35:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:36:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:37:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:38:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:39:00,110.46,110.46,110.46,110.46,6
2019-12-12,12:40:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:41:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:42:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:43:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:44:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:45:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:46:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:47:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:48:00,110.46,110.46,110.46,110.46,27
2019-12-12,12:49:00,110.46,110.46,110.46,110.46,6
2019-12-12,12:50:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:51:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:52:00,110.46,110.46,110.46,110.46,16
2019-12-12,12:53:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:54:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:55:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:56:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:57:00,110.46,110.46,110.46,110.46,0
2019-12-12,12:58:00,110.46,110.46,110.46,110.46,5
2019-12-12,12:59:00,110.46,110.46,110.46,110.46,15
2019-12-12,13:00:00,110.46,110.46,110.46,110.46,0
2019-12-12,13:01:00,110.46,110.46,110.46,110.46,0
2019-12-12,13:02:00,110.46,110.46,110.46,110.46,0
2019-12-12,13:03:00,110.46,110.46,110.46,110.46,0
2019-12-12,13:04:00,110.46,110.46,110.46,110.46,0
2019-12-12,13:05:00,110.46,110.46,110.46,110.46,0
2019-12-12,13:06:00,110.47,110.47,110.47,110.47,400
2019-12-12,13:07:00,110.47,110.47,110.47,110.47,0
2019-12-12,13:08:00,110.47,110.47,110.47,110.47,5
2019-12-12,13:09:00,110.47,110.47,110.47,110.47,0
2019-12-12,13:10:00,110.47,110.47,110.47,110.47,0
2019-12-12,13:11:00,110.47,110.47,110.47,110.47,0
2019-12-12,13:12:00,110.47,110.47,110.47,110.47,27
2019-12-12,13:13:00,110.47,110.47,110.47,110.47,0
2019-12-12,13:14:00,110.47,110.47,110.47,110.47,0
2019-12-12,13:15:00,110.47,110.47,110.47,110.47,0
2019-12-12,13:16:00,110.47,110.47,110.47,110.47,0
2019-12-12,13:17:00,110.47,110.47,110.47,110.47,0
2019-12-12,13:18:00,110.47,110.47,110.47,110.47,5
2019-12-12,13:19:00,110.47,110.47,110.47,110.47,0
2019-12-12,13:20:00,110.47,110.47,110.47,110.47,0
2019-12-12,13:21:00,110.47,110.47,110.47,110.47,0
2019-12-12,13:22:00,110.47,110.47,110.47,110.47,88
2019-12-12,13:23:00,110.47,110.47,110.47,110.47,0
2019-12-12,13:24:00,110.47,110.47,110.47,110.47,0
2019-12-12,13:25:00,110.47,110.47,110.47,110.47,0
2019-12-12,13:26:00,110.47,110.47,110.47,110.47,0
2019-12-12,13:27:00,110.47,110.47,110.47,110.47,70
2019-12-12,13:28:00,110.47,110.47,110.47,110.47,51
2019-12-12,13:29:00,110.47,110.47,110.47,110.47,0
2019-12-12,13:30:00,110.48,110.48,110.48,110.48,42
2019-12-12,13:31:00,110.48,110.48,110.48,110.48,0
2019-12-12,13:32:00,110.48,110.48,110.48,110.48,0
2019-12-12,13:33:00,110.48,110.48,110.48,110.48,0
2019-12-12,13:34:00,110.48,110.48,110.48,110.48,0
2019-12-12,13:35:00,110.49,110.49,110.49,110.49,58
2019-12-12,13:36:00,110.49,110.49,110.49,110.49,98
2019-12-12,13:37:00,110.49,110.49,110.49,110.49,0
2019-12-12,13:38:00,110.49,110.49,110.49,110.49,5
2019-12-12,13:39:00,110.49,110.49,110.49,110.49,0
2019-12-12,13:40:00,110.49,110.49,110.49,110.49,0
2019-12-12,13:41:00,110.49,110.49,110.49,110.49,0
2019-12-12,13:42:00,110.49,110.49,110.49,110.49,0
2019-12-12,13:43:00,110.49,110.49,110.49,110.49,0
2019-12-12,13:44:00,110.48,110.48,110.48,110.48,15
2019-12-12,13:45:00,110.48,110.48,110.48,110.48,0
2019-12-12,13:46:00,110.48,110.48,110.48,110.48,0
2019-12-12,13:47:00,110.48,110.48,110.48,110.48,0
2019-12-12,13:48:00,110.49,110.49,110.49,110.49,5
2019-12-12,13:49:00,110.49,110.49,110.49,110.49,0
2019-12-12,13:50:00,110.49,110.49,110.49,110.49,0
2019-12-12,13:51:00,110.49,110.49,110.49,110.49,0
2019-12-12,13:52:00,110.49,110.49,110.49,110.49,0
2019-12-12,13:53:00,110.49,110.49,110.49,110.49,0
2019-12-12,13:54:00,110.49,110.49,110.49,110.49,0
2019-12-12,13:55:00,110.49,110.49,110.49,110.49,378
2019-12-12,13:56:00,110.49,110.49,110.49,110.49,0
2019-12-12,13:57:00,110.49,110.49,110.49,110.49,0
2019-12-12,13:58:00,110.49,110.49,110.49,110.49,40
2019-12-12,13:59:00,110.49,110.49,110.49,110.49,51
2019-12-12,14:00:00,110.49,110.49,110.49,110.49,0
2019-12-12,14:01:00,110.49,110.49,110.49,110.49,0
2019-12-12,14:02:00,110.49,110.49,110.49,110.49,0
2019-12-12,14:03:00,110.49,110.49,110.49,110.49,0
2019-12-12,14:04:00,110.49,110.49,110.49,110.49,0
2019-12-12,14:05:00,110.48,110.48,110.48,110.48,70
2019-12-12,14:06:00,110.48,110.48,110.48,110.48,0
2019-12-12,14:07:00,110.48,110.48,110.48,110.48,0
2019-12-12,14:08:00,110.48,110.48,110.48,110.48,0
2019-12-12,14:09:00,110.48,110.48,110.48,110.48,0
2019-12-12,14:10:00,110.48,110.48,110.48,110.48,0
2019-12-12,14:11:00,110.48,110.48,110.48,110.48,0
2019-12-12,14:12:00,110.48,110.48,110.48,110.48,0
2019-12-12,14:13:00,110.48,110.48,110.48,110.48,0
2019-12-12,14:14:00,110.49,110.49,110.49,110.49,86
2019-12-12,14:15:00,110.49,110.49,110.49,110.49,64
2019-12-12,14:16:00,110.49,110.49,110.49,110.49,0
2019-12-12,14:17:00,110.49,110.49,110.49,110.49,0
2019-12-12,14:18:00,110.48,110.48,110.48,110.48,80
2019-12-12,14:19:00,110.48,110.48,110.48,110.48,0
2019-12-12,14:20:00,110.48,110.48,110.48,110.48,0
2019-12-12,14:21:00,110.48,110.48,110.48,110.48,0
2019-12-12,14:22:00,110.48,110.48,110.48,110.48,0
2019-12-12,14:23:00,110.48,110.48,110.48,110.48,0
2019-12-12,14:24:00,110.49,110.49,110.49,110.49,1
2019-12-12,14:25:00,110.49,110.49,110.49,110.49,0
2019-12-12,14:26:00,110.48,110.48,110.48,110.48,132
2019-12-12,14:27:00,110.48,110.48,110.48,110.48,170
2019-12-12,14:28:00,110.48,110.48,110.48,110.48,0
2019-12-12,14:29:00,110.48,110.48,110.48,110.48,300
2019-12-12,14:30:00,110.47,110.47,110.47,110.47,100
2019-12-12,14:31:00,110.47,110.47,110.47,110.47,238
2019-12-12,14:32:00,110.47,110.47,110.47,110.47,0
2019-12-12,14:33:00,110.47,110.47,110.47,110.47,150
2019-12-12,14:34:00,110.47,110.47,110.47,110.47,0
2019-12-12,14:35:00,110.47,110.47,110.47,110.47,0
2019-12-12,14:36:00,110.47,110.47,110.47,110.47,0
2019-12-12,14:37:00,110.47,110.47,110.47,110.47,0
2019-12-12,14:38:00,110.47,110.47,110.47,110.47,0
2019-12-12,14:39:00,110.47,110.47,110.47,110.47,0
2019-12-12,14:40:00,110.48,110.48,110.48,110.48,1
2019-12-12,14:41:00,110.48,110.48,110.48,110.48,0
2019-12-12,14:42:00,110.48,110.48,110.48,110.48,0
2019-12-12,14:43:00,110.48,110.48,110.48,110.48,0
2019-12-12,14:44:00,110.48,110.48,110.48,110.48,0
2019-12-12,14:45:00,110.48,110.48,110.48,110.48,0
2019-12-12,14:46:00,110.48,110.48,110.48,110.48,0
2019-12-12,14:47:00,110.48,110.48,110.48,110.48,0
2019-12-12,14:48:00,110.48,110.48,110.48,110.48,0
2019-12-12,14:49:00,110.47,110.47,110.47,110.47,50
2019-12-12,14:50:00,110.47,110.47,110.47,110.47,51
2019-12-12,14:51:00,110.47,110.47,110.47,110.47,2
2019-12-12,14:52:00,110.47,110.47,110.47,110.47,0
2019-12-12,14:53:00,110.47,110.47,110.47,110.47,0
2019-12-12,14:54:00,110.47,110.47,110.47,110.47,0
2019-12-12,14:55:00,110.47,110.47,110.47,110.47,97
2019-12-12,14:56:00,110.47,110.47,110.47,110.47,0
2019-12-12,14:57:00,110.47,110.47,110.47,110.47,0
2019-12-12,14:58:00,110.47,110.47,110.47,110.47,0
2019-12-12,14:59:00,110.47,110.47,110.47,110.47,0
2019-12-12,15:00:00,110.47,110.47,110.47,110.47,0
2019-12-12,15:01:00,110.48,110.48,110.48,110.48,1
2019-12-12,15:02:00,110.48,110.48,110.48,110.48,0
2019-12-12,15:03:00,110.48,110.48,110.48,110.48,0
2019-12-12,15:04:00,110.48,110.48,110.48,110.48,0
2019-12-12,15:05:00,110.48,110.48,110.48,110.48,0
2019-12-12,15:06:00,110.48,110.48,110.48,110.48,0
2019-12-12,15:07:00,110.48,110.48,110.48,110.48,0
2019-12-12,15:08:00,110.48,110.48,110.48,110.48,0
2019-12-12,15:09:00,110.48,110.48,110.48,110.48,0
2019-12-12,15:10:00,110.48,110.48,110.48,110.48,0
2019-12-12,15:11:00,110.48,110.48,110.48,110.48,0
2019-12-12,15:12:00,110.48,110.48,110.47,110.47,14
2019-12-12,15:13:00,110.47,110.47,110.47,110.47,0
2019-12-12,15:14:00,110.47,110.47,110.47,110.47,0
2019-12-12,15:15:00,110.47,110.47,110.47,110.47,0
2019-12-12,15:16:00,110.47,110.47,110.47,110.47,0
2019-12-12,15:17:00,110.47,110.47,110.47,110.47,0
2019-12-12,15:18:00,110.47,110.47,110.47,110.47,58
2019-12-12,15:19:00,110.47,110.47,110.47,110.47,0
2019-12-12,15:20:00,110.47,110.47,110.47,110.47,0
2019-12-12,15:21:00,110.48,110.48,110.48,110.48,7
2019-12-12,15:22:00,110.47,110.48,110.47,110.48,28
2019-12-12,15:23:00,110.48,110.48,110.48,110.48,0
2019-12-12,15:24:00,110.48,110.48,110.48,110.48,0
2019-12-12,15:25:00,110.48,110.48,110.48,110.48,0
2019-12-12,15:26:00,110.48,110.48,110.48,110.48,0
2019-12-12,15:27:00,110.47,110.48,110.47,110.48,6
2019-12-12,15:28:00,110.48,110.48,110.47,110.47,54
2019-12-12,15:29:00,110.47,110.47,110.47,110.47,8
2019-12-12,15:30:00,110.47,110.47,110.47,110.47,16
2019-12-12,15:31:00,110.47,110.47,110.47,110.47,34
2019-12-12,15:32:00,110.48,110.48,110.48,110.48,106
2019-12-12,15:33:00,110.48,110.48,110.48,110.48,0
2019-12-12,15:34:00,110.48,110.48,110.48,110.48,0
2019-12-12,15:35:00,110.48,110.48,110.48,110.48,1
2019-12-12,15:36:00,110.48,110.48,110.48,110.48,0
2019-12-12,15:37:00,110.48,110.48,110.48,110.48,0
2019-12-12,15:38:00,110.48,110.48,110.48,110.48,0
2019-12-12,15:39:00,110.48,110.48,110.48,110.48,0
2019-12-12,15:40:00,110.48,110.48,110.48,110.48,0
2019-12-12,15:41:00,110.48,110.48,110.48,110.48,0
2019-12-12,15:42:00,110.48,110.48,110.48,110.48,0
2019-12-12,15:43:00,110.48,110.48,110.48,110.48,0
2019-12-12,15:44:00,110.48,110.48,110.48,110.48,0
2019-12-12,15:45:00,110.5,110.5,110.5,110.5,2528
2019-12-13,09:01:00,110.31,110.31,110.29,110.3,693
2019-12-13,09:02:00,110.31,110.31,110.31,110.31,16
2019-12-13,09:03:00,110.32,110.32,110.31,110.31,79
2019-12-13,09:04:00,110.32,110.32,110.31,110.32,54
2019-12-13,09:05:00,110.32,110.33,110.32,110.33,123
2019-12-13,09:06:00,110.33,110.33,110.32,110.33,139
2019-12-13,09:07:00,110.34,110.34,110.34,110.34,18
2019-12-13,09:08:00,110.34,110.34,110.34,110.34,9
2019-12-13,09:09:00,110.33,110.34,110.33,110.34,65
2019-12-13,09:10:00,110.34,110.34,110.34,110.34,9
2019-12-13,09:11:00,110.33,110.34,110.33,110.34,261
2019-12-13,09:12:00,110.34,110.34,110.34,110.34,9
2019-12-13,09:13:00,110.33,110.33,110.33,110.33,78
2019-12-13,09:14:00,110.33,110.35,110.33,110.35,344
2019-12-13,09:15:00,110.34,110.35,110.34,110.35,59
2019-12-13,09:16:00,110.34,110.35,110.34,110.35,99
2019-12-13,09:17:00,110.33,110.33,110.33,110.33,9
2019-12-13,09:18:00,110.33,110.33,110.33,110.33,9
2019-12-13,09:19:00,110.32,110.33,110.32,110.33,161
2019-12-13,09:20:00,110.33,110.33,110.33,110.33,9
2019-12-13,09:21:00,110.32,110.32,110.32,110.32,175
2019-12-13,09:22:00,110.31,110.31,110.31,110.31,11
2019-12-13,09:23:00,110.3,110.31,110.3,110.31,109
2019-12-13,09:24:00,110.31,110.33,110.31,110.33,669
2019-12-13,09:25:00,110.32,110.33,110.32,110.33,177
2019-12-13,09:26:00,110.32,110.33,110.32,110.33,67
2019-12-13,09:27:00,110.33,110.33,110.33,110.33,9
2019-12-13,09:28:00,110.32,110.33,110.32,110.32,127
2019-12-13,09:29:00,110.32,110.33,110.32,110.32,111
2019-12-13,09:30:00,110.32,110.33,110.32,110.33,60
2019-12-13,09:31:00,110.33,110.33,110.33,110.33,409
2019-12-13,09:32:00,110.32,110.33,110.32,110.33,10
2019-12-13,09:33:00,110.33,110.33,110.33,110.33,87
2019-12-13,09:34:00,110.34,110.34,110.34,110.34,9
2019-12-13,09:35:00,110.34,110.34,110.34,110.34,9
2019-12-13,09:36:00,110.34,110.35,110.34,110.35,667
2019-12-13,09:37:00,110.35,110.35,110.35,110.35,16
2019-12-13,09:38:00,110.34,110.34,110.34,110.34,300
2019-12-13,09:39:00,110.34,110.34,110.34,110.34,0
2019-12-13,09:40:00,110.35,110.35,110.35,110.35,320
2019-12-13,09:41:00,110.34,110.34,110.34,110.34,101
2019-12-13,09:42:00,110.34,110.34,110.34,110.34,216
2019-12-13,09:43:00,110.34,110.34,110.34,110.34,28
2019-12-13,09:44:00,110.35,110.35,110.35,110.35,351
