date,open,high,low,close,volume,dividend,split
2013-11-18,106.62,106.76,106.52,106.67,43102,0,1
2013-11-19,106.86,106.88,106.19,106.19,48026,0,1
2013-11-20,106.07,106.4,106.04,106.18,53971,0,1
2013-11-21,105.71,105.83,105.6,105.83,42439,0,1
2013-11-22,105.87,106.22,105.62,106.22,39287,0,1
2013-11-25,106.17,106.4,106.05,106.05,39556,0,1
2013-11-26,106.24,106.38,106.12,106.24,32218,0,1
2013-11-27,106.5,106.5,106.24,106.25,28683,0,1
2013-11-28,106.08,106.29,106.03,106.08,30434,0,1
2013-11-29,106.12,106.22,105.71,105.83,41273,0,1
2013-12-02,105.79,105.83,105.29,105.36,32925,0,1
2013-12-03,105.21,105.54,105.16,105.42,43877,0,1
2013-12-04,105.49,105.75,105.29,105.47,39930,0,1
2013-12-05,105.27,105.46,105.07,105.19,39704,0,1
2013-12-06,105.07,105.49,104.99,105.47,42414,0,1
2013-12-09,105.51,105.96,105.48,105.93,39240,0,1
2013-12-10,105.85,106.06,105.76,105.82,49904,0,1
2013-12-11,105.96,105.97,105.53,105.53,26690,0,1
2013-12-12,105.46,105.67,105.36,105.62,28238,0,1
2013-12-13,105.47,105.95,105.46,105.93,23299,0,1
2013-12-16,105.91,106.53,105.9,106.42,24111,0,1
2013-12-17,106.32,106.82,106.23,106.69,32515,0,1
2013-12-18,106.69,106.73,106.42,106.47,26766,0,1
2013-12-19,106.3,106.71,106.01,106.37,31325,0,1
2013-12-20,106.26,106.53,106.08,106.47,19182,0,1
2013-12-23,106.72,106.92,106.59,106.92,22290,0,1
2013-12-24,106.84,107.05,106.78,107.02,16999,0,1
2013-12-26,106.86,107.03,106.74,106.91,18246,0,1
2013-12-27,106.78,107.35,106.69,107.16,23177,0,1
2013-12-30,107.21,107.4,106.91,106.91,12170,0,1
2014-01-02,106.82,106.82,106.01,106.02,19994,0,1
2014-01-03,106.07,106.16,105.58,105.85,36102,0,1
2014-01-06,105.74,106.38,105.73,106.38,33396,0,1
2014-01-07,106.63,106.63,106,106.38,31672,0,1
2014-01-08,106.19,106.71,106.14,106.38,30549,0,1
2014-01-09,106.22,106.38,105.82,106.12,28648,0,1
2014-01-10,106.16,106.56,106.05,106.32,25484,0,1
2014-01-13,107,107.15,106.57,106.57,28039,0,1
2014-01-14,106.76,106.88,106.41,106.41,25400,0,1
2014-01-15,106.33,106.48,106.13,106.17,23065,0,1
2014-01-16,106.16,106.46,106,106.41,29130,0,1
2014-01-17,106.57,106.58,106.28,106.34,18972,0,1
2014-01-20,106.41,106.51,106.3,106.32,24307,0,1
2014-01-21,106.33,106.44,106.21,106.22,15210,0,1
2014-01-22,106.26,106.34,106.01,106.04,24611,0,1
2014-01-23,106.03,106.37,105.93,106.34,30685,0,1
2014-01-24,106.72,107.05,106.65,107.01,33658,0,1
2014-01-27,107.32,107.34,106.75,106.75,44209,0,1
2014-01-28,106.82,106.9,106.65,106.82,23037,0,1
2014-01-29,106.71,106.75,106.53,106.75,17160,0,1
2014-02-03,107.12,107.12,106.7,106.84,25268,0,1
2014-02-04,107.08,107.52,107.05,107.44,32903,0,1
2014-02-05,107.29,107.63,107.29,107.36,28503,0,1
2014-02-06,107.3,107.41,107.1,107.41,29569,0,1
2014-02-07,107.26,107.44,107.15,107.19,27321,0,1
2014-02-10,107.19,107.39,107.14,107.39,26156,0,1
2014-02-11,107.42,107.72,107.32,107.55,31820,0,1
2014-02-12,107.4,107.56,107.33,107.54,24895,0,1
2014-02-13,107.42,107.89,107.37,107.87,33520,0,1
2014-02-14,107.87,108.14,107.7,108.01,33547,0,1
2014-02-17,107.94,107.97,107.81,107.82,24406,0,1
2014-02-18,107.81,107.84,107.55,107.61,28366,0,1
2014-02-19,107.8,107.87,107.75,107.84,20221,0,1
2014-02-20,107.69,108.02,107.64,107.91,27166,0,1
2014-02-21,107.65,107.75,107.52,107.56,24093,0,1
2014-02-24,107.67,107.84,107.63,107.76,23487,0,1
2014-02-25,107.71,107.92,107.71,107.87,23849,0,1
2014-02-26,107.98,108.05,107.69,107.72,24447,0,1
2014-02-27,107.89,107.94,107.76,107.86,17736,0,1
2014-02-28,107.94,107.97,107.71,107.91,21960,0,1
2014-03-03,107.97,108.08,107.19,107.3,29938,0,1
2014-03-04,107.47,107.55,107.11,107.14,36468,0,1
2014-03-05,106.98,107.32,106.91,107.32,35301,0,1
2014-03-06,107.31,107.45,107.12,107.27,34342,0,1
2014-03-07,107.14,107.29,107.09,107.17,27452,0,1
2014-03-10,106.97,107.35,106.97,107.35,29966,0,1
2014-03-11,107.33,107.45,107.25,107.37,30387,0,1
2014-03-12,107.44,107.62,107.39,107.62,26158,0,1
2014-03-13,107.63,107.87,107.57,107.68,29178,0,1
2014-03-14,107.91,108.32,107.91,108.32,27631,0,1
2014-03-17,108.22,108.3,107.83,107.85,31202,0,1
2014-03-18,107.78,107.88,107.6,107.82,39654,0,1
2014-03-19,107.83,108.05,107.66,108.04,34652,0,1
2014-03-20,107.44,107.84,107.43,107.77,38693,0,1
2014-03-21,107.72,107.81,107.49,107.58,33625,0,1
2014-03-24,107.66,107.73,107.49,107.49,28300,0,1
2014-03-25,107.56,107.77,107.56,107.73,28165,0,1
2014-03-26,107.67,107.73,107.59,107.7,24592,0,1
2014-03-27,107.92,107.95,107.74,107.74,34676,0,1
2014-03-28,107.9,108,107.83,107.95,27388,0,1
2014-03-31,107.83,107.97,107.82,107.93,18365,0,1
2014-04-01,107.96,108.04,107.68,107.74,38772,0,1
2014-04-02,107.74,107.74,107.49,107.57,32163,0,1
2014-04-03,107.37,107.55,107.22,107.55,40250,0,1
2014-04-04,107.54,107.6,107.48,107.55,15873,0,1
2014-04-07,107.85,107.96,107.74,107.86,38728,0,1
2014-04-08,107.91,107.98,107.74,107.76,29200,0,1
2014-04-09,107.83,108.1,107.79,107.95,41785,0,1
2014-04-10,108.1,108.15,107.62,107.81,55385,0,1
2014-04-11,108.01,108.04,107.82,107.86,29703,0,1
2014-04-14,107.91,107.96,107.76,107.81,29916,0,1
2014-04-15,107.73,107.83,107.69,107.82,22243,0,1
2014-04-16,107.89,107.91,107.65,107.72,28847,0,1
2014-04-17,107.78,108.02,107.76,108,37115,0,1
2014-04-18,107.76,107.88,107.69,107.8,38025,0,1
2014-04-21,107.78,107.81,107.63,107.63,31748,0,1
2014-04-22,107.6,107.74,107.58,107.74,23928,0,1
2014-04-23,107.74,107.86,107.66,107.79,29980,0,1
2014-04-24,107.79,107.82,107.72,107.82,20352,0,1
2014-04-25,107.88,107.99,107.84,107.96,31672,0,1
2014-04-28,107.99,108.02,107.88,107.98,26903,0,1
2014-04-29,107.92,108.05,107.92,108.01,24268,0,1
2014-04-30,107.99,108.08,107.97,107.98,25903,0,1
2014-05-02,108.13,108.21,108.13,108.21,20668,0,1
2014-05-07,108.17,108.6,108.17,108.6,35696,0,1
2014-05-08,108.54,108.84,108.53,108.63,47264,0,1
2014-05-09,108.71,108.98,108.67,108.98,55516,0,1
2014-05-12,108.92,108.94,108.75,108.84,43270,0,1
2014-05-13,108.75,108.91,108.67,108.69,43619,0,1
2014-05-14,108.87,108.94,108.75,108.81,34474,0,1
2014-05-15,109.14,109.56,109.12,109.41,68270,0,1
2014-05-16,109.63,109.69,109.29,109.35,51792,0,1
2014-05-19,109.31,109.5,109.24,109.49,55806,0,1
2014-05-20,109.37,109.46,109.31,109.38,48686,0,1
2014-05-21,109.5,109.6,109.41,109.41,31422,0,1
2014-05-22,109.37,109.46,109.16,109.16,55844,0,1
2014-05-23,109.19,109.41,109.19,109.41,37444,0,1
2014-05-26,109.46,109.54,109.32,109.52,41577,0,1
2014-05-27,109.52,109.7,109.5,109.53,47017,0,1
2014-05-28,109.64,109.89,109.54,109.7,64927,0,1
2014-05-29,110.06,110.1,109.88,110,63496,0,1
2014-05-30,109.84,109.94,109.77,109.83,41902,0,1
2014-06-02,109.75,109.77,109.62,109.63,48925,0,1
2014-06-03,109.43,109.54,109.42,109.51,40804,0,1
2014-06-05,109.27,109.46,109.21,109.46,40630,0,1
2014-06-09,109.48,109.61,109.4,109.49,43860,0,1
2014-06-10,109.51,109.9,109.51,109.9,52117,0,1
2014-06-11,109.81,109.9,109.65,109.75,51434,0,1
2014-06-12,109.81,110.19,109.68,110.1,65323,0,1
2014-06-13,110.16,110.32,110.04,110.17,50571,0,1
2014-06-16,110.09,110.24,110.06,110.16,34660,0,1
2014-06-17,110.23,110.46,110.18,110.31,47981,0,1
2014-06-18,110.16,110.39,110.16,110.31,43754,0,1
2014-06-19,110.6,110.88,110.49,110.74,48896,0,1
2014-06-20,110.74,111.11,110.65,111.11,49556,0,1
2014-06-23,111.03,111.3,110.93,110.94,63928,0,1
2014-06-24,110.97,111.17,110.9,111.12,56524,0,1
2014-06-25,111.39,111.45,111.04,111.11,70805,0,1
2014-06-26,111.16,111.25,110.91,111.24,70364,0,1
2014-06-27,111.47,111.56,111.32,111.46,56972,0,1
2014-06-30,111.51,111.66,111.4,111.56,37370,0,1
2014-07-01,111.64,111.74,111.55,111.57,39224,0,1
2014-07-02,111.57,112.5,111.57,112.36,68048,0,1
2014-07-03,112.26,112.36,112.12,112.17,44293,0,1
2014-07-04,112.31,112.45,112,112,50133,0,1
2014-07-07,112.01,112.18,111.88,111.98,58455,0,1
2014-07-08,112.11,112.19,111.63,111.71,57786,0,1
2014-07-09,111.91,111.91,111.55,111.75,57075,0,1
2014-07-10,111.78,112.56,111.59,112.41,58760,0,1
2014-07-11,112.46,112.9,112.46,112.6,54336,0,1
2014-07-14,112.75,112.77,112.47,112.48,43369,0,1
2014-07-15,112.54,112.8,112.5,112.65,49468,0,1
2014-07-16,112.86,112.96,112.81,112.96,43630,0,1
2014-07-17,113,113.81,112.82,113.66,70829,0,1
2014-07-18,113.7,113.76,113.46,113.46,38495,0,1
2014-07-21,113.43,113.47,113.23,113.26,38386,0,1
2014-07-22,113.32,113.48,113.26,113.29,34285,0,1
2014-07-23,113.39,113.63,113.35,113.55,44663,0,1
2014-07-24,113.64,113.78,113.06,113.1,58882,0,1
2014-07-25,113.09,113.26,112.92,113.26,39651,0,1
2014-07-28,113.28,113.38,113.07,113.07,35761,0,1
2014-07-29,113.07,113.16,112.89,112.96,36337,0,1
2014-07-30,113.25,113.27,112.74,112.93,46320,0,1
2014-07-31,112.65,112.82,112.58,112.76,33260,0,1
2014-08-01,112.85,112.87,112.25,112.25,52226,0,1
2014-08-04,112.46,112.58,112.24,112.25,42937,0,1
2014-08-05,112.31,112.67,112.29,112.66,41185,0,1
2014-08-06,112.65,112.66,112.27,112.36,60999,0,1
2014-08-07,112.49,112.65,112.43,112.46,50183,0,1
2014-08-08,112.72,113.13,112.69,112.96,64604,0,1
2014-08-11,112.8,112.9,112.72,112.86,33484,0,1
2014-08-12,112.82,112.9,112.56,112.67,42331,0,1
2014-08-13,112.66,113,112.55,112.56,50961,0,1
2014-08-14,112.73,112.86,112.19,112.57,61998,0,1
2014-08-18,112.8,112.84,112.28,112.28,51934,0,1
2014-08-19,112.21,112.22,111.82,111.87,60624,0,1
2014-08-20,111.88,112.07,111.72,111.91,45307,0,1
2014-08-21,111.8,111.97,111.74,111.83,30407,0,1
2014-08-22,111.91,111.91,111.77,111.88,21901,0,1
2014-08-25,111.92,112.28,111.89,112.28,36702,0,1
2014-08-26,112.35,112.74,112.35,112.69,43173,0,1
2014-08-27,112.62,112.95,112.6,112.83,39573,0,1
2014-08-28,113.02,113.08,112.74,112.74,52359,0,1
2014-08-29,112.86,113.03,112.86,112.96,28543,0,1
2014-09-01,112.94,113.22,112.88,112.9,36705,0,1
2014-09-02,112.97,113.02,112.65,112.68,37485,0,1
2014-09-03,112.29,112.45,112.24,112.34,41696,0,1
2014-09-04,112.41,112.43,112.1,112.4,41940,0,1
2014-09-05,112.26,112.84,112.14,112.67,44771,0,1
2014-09-11,112.5,112.59,112.31,112.54,32924,0,1
2014-09-12,112.52,113.23,112.46,113.22,48735,0,1
2014-09-15,113.16,113.21,112.78,113,40052,0,1
2014-09-16,113.07,113.55,112.97,113,49661,0,1
2014-09-17,113.04,113.28,112.97,113.26,53417,0,1
2014-09-18,113.26,113.52,113.09,113.38,46330,0,1
2014-09-19,113.5,113.53,113.23,113.31,43660,0,1
2014-09-22,113.58,113.74,113.49,113.71,36542,0,1
2014-09-23,113.78,114.01,113.72,113.75,43904,0,1
2014-09-24,113.86,114.06,113.68,113.85,41066,0,1
2014-09-25,113.85,114.05,113.79,114.05,31404,0,1
2014-09-26,114.3,114.39,114.13,114.36,42650,0,1
2014-09-29,114.33,114.47,114.16,114.44,42282,0,1
2014-09-30,114.5,114.97,114.5,114.97,44042,0,1
2014-10-01,115.1,115.44,115.1,115.44,45736,0,1
2014-10-02,115.75,116.01,115.03,115.2,64819,0,1
2014-10-06,114.92,115.18,114.88,115.05,44643,0,1
2014-10-07,115.12,115.3,114.81,114.84,43884,0,1
2014-10-08,115.15,115.22,114.82,115.04,51382,0,1
2014-10-10,115.07,115.39,115.07,115.3,37185,0,1
2014-10-13,115.4,115.53,115.19,115.3,33889,0,1
2014-10-14,115.29,115.48,115.09,115.15,43759,0,1
2014-10-15,115.38,115.89,115.21,115.25,62399,0,1
2014-10-16,115.68,116.11,115.53,116.08,54394,0,1
2014-10-17,115.88,116.17,115.77,116.14,40519,0,1
2014-10-20,115.77,115.89,115.68,115.7,44092,0,1
2014-10-21,115.82,116.04,115.63,115.96,47855,0,1
2014-10-22,115.84,116.03,115.8,115.98,26808,0,1
2014-10-23,116.08,116.3,116.08,116.27,37333,0,1
2014-10-24,116.12,116.6,116.09,116.5,44385,0,1
2014-10-27,116.41,116.47,116.3,116.31,30391,0,1
2014-10-28,116.38,116.46,116.16,116.34,43624,0,1
2014-10-29,116.24,116.48,116.23,116.48,27835,0,1
2014-10-30,116.44,116.73,116.4,116.66,36561,0,1
2014-10-31,116.67,117.15,116.58,117.01,56924,0,1
2014-11-03,117.04,117.07,116.77,116.92,43466,0,1
2014-11-04,116.98,117.41,116.96,117.2,36026,0,1
2014-11-05,117.3,117.4,117.09,117.12,32767,0,1
2014-11-06,117.14,117.31,116.96,117.1,37557,0,1
2014-11-07,117.1,117.17,116.8,116.8,35702,0,1
2014-11-10,116.98,117.03,116.64,116.72,38536,0,1
2014-11-11,116.42,116.55,116.32,116.41,34156,0,1
2014-11-12,116.47,116.51,115.95,115.95,43430,0,1
2014-11-13,115.92,116.16,115.58,115.82,53280,0,1
2014-11-14,115.91,115.97,115.69,115.83,28946,0,1
2014-11-17,115.96,116.04,115.63,116.03,42262,0,1
2014-11-18,115.94,116.2,115.93,116.2,34094,0,1
2014-11-19,116.23,116.32,116.04,116.23,33616,0,1
2014-11-20,116.17,116.57,116.13,116.49,31096,0,1
2014-11-21,116.45,116.65,116.33,116.33,40945,0,1
2014-11-24,116.56,116.92,116.43,116.88,41717,0,1
2014-11-25,116.99,117.24,116.86,117.14,37711,0,1
2014-11-26,117.35,117.44,117.23,117.3,31963,0,1
2014-11-27,117.3,117.37,117.16,117.17,25754,0,1
2014-11-28,117.4,117.81,117.4,117.79,32241,0,1
2014-12-01,117.9,118.09,117.6,117.8,48235,0,1
2014-12-02,117.62,117.75,117.6,117.6,28248,0,1
2014-12-03,117.44,117.58,116.78,116.78,46846,0,1
2014-12-04,116.71,116.8,115.82,116.46,75697,0,1
2014-12-05,116.47,116.58,116.07,116.41,42961,0,1
2014-12-08,116.05,116.11,115.63,115.63,39058,0,1
2014-12-09,115.86,116.3,115.81,116.22,40940,0,1
2014-12-10,116.59,116.71,115.79,115.98,41906,0,1
2014-12-11,116.25,116.71,116.1,116.71,33233,0,1
2014-12-12,116.72,116.89,116.56,116.65,35232,0,1
2014-12-15,116.95,117.12,116.65,116.77,31441,0,1
2014-12-16,116.89,117.08,116.71,117.02,32815,0,1
2014-12-17,117.48,117.48,116.65,116.73,41792,0,1
2014-12-18,116.62,116.8,116.32,116.37,49997,0,1
2014-12-19,116.02,116.45,116,116.41,31146,0,1
2014-12-22,116.69,117.07,116.42,117.07,45050,0,1
2014-12-23,117.2,117.48,116.86,116.97,52533,0,1
2014-12-24,116.7,117.16,116.59,117.16,27559,0,1
2014-12-26,117.24,117.33,117.1,117.14,10956,0,1
2014-12-29,117.15,117.65,117.09,117.65,20549,0,1
2014-12-30,117.58,117.82,117.48,117.75,24223,0,1
2015-01-02,117.66,117.66,117.1,117.14,25771,0,1
2015-01-05,117.37,117.55,117.18,117.55,41902,0,1
2015-01-06,117.77,118.27,117.73,118.17,42984,0,1
2015-01-07,118.47,118.53,118.1,118.12,46128,0,1
2015-01-08,118.15,118.27,117.83,118.27,44368,0,1
2015-01-09,118.12,118.46,118.02,118.42,41478,0,1
2015-01-12,118.53,119.33,118.5,119.27,52815,0,1
2015-01-13,119.37,119.64,119.25,119.41,56330,0,1
2015-01-14,119.38,120.18,119.28,120.06,53953,0,1
2015-01-15,120.16,120.22,119.23,119.24,61977,0,1
2015-01-16,119.86,120.72,119.67,120.26,52432,0,1
2015-01-19,119.88,120.09,119.71,119.91,55175,0,1
2015-01-20,120.07,120.22,119.74,120.22,49031,0,1
2015-01-21,120.31,120.43,119.99,120,39553,0,1
2015-01-22,119.76,119.83,119.55,119.71,43328,0,1
2015-01-23,120.1,120.53,120.02,120.47,38749,0,1
2015-01-26,120.84,121.17,120.59,120.77,47932,0,1
2015-01-27,120.6,120.82,120.54,120.8,26411,0,1
2015-01-28,120.78,121.24,120.76,121.2,34176,0,1
2015-01-29,121.62,121.72,121.25,121.5,46049,0,1
2015-01-30,121.29,121.72,121.26,121.37,47555,0,1
2015-02-02,121.79,121.87,121.25,121.35,39230,0,1
2015-02-03,121.36,121.78,121.35,121.75,48515,0,1
2015-02-04,121.22,121.38,121.01,121.34,47708,0,1
2015-02-05,121.77,121.77,120.91,120.98,51363,0,1
2015-02-06,120.87,121.1,120.73,121.09,36710,0,1
2015-02-09,120.45,120.89,120.39,120.86,39503,0,1
2015-02-10,120.37,120.41,119.95,120.27,53613,0,1
2015-02-11,120.08,120.41,120.01,120.17,41722,0,1
2015-02-12,120.16,120.2,119.57,119.62,47961,0,1
2015-02-13,119.77,119.83,119.63,119.74,35769,0,1
2015-02-16,119.39,119.5,118.93,119.02,49990,0,1
2015-02-17,119.15,120,119.03,119.96,59808,0,1
2015-02-23,119.67,119.78,119.39,119.5,47777,0,1
2015-02-24,119.73,119.77,119.39,119.41,36552,0,1
2015-02-25,119.89,120.14,119.87,120.07,38467,0,1
2015-02-26,120.17,120.2,119.96,120.17,30823,0,1
2015-02-27,119.97,120.36,119.9,120.31,41833,0,1
2015-03-02,120.69,120.93,120.47,120.47,34975,0,1
2015-03-03,120.22,120.42,120.04,120.3,47580,0,1
2015-03-04,120.37,120.47,120.11,120.11,37193,0,1
2015-03-05,120.19,120.36,120.16,120.26,29856,0,1
2015-03-06,120.42,120.72,120.41,120.48,37922,0,1
2015-03-09,119.87,120.15,119.83,120.07,38644,0,1
2015-03-10,120.32,120.36,119.91,119.91,47508,0,1
2015-03-11,120.41,120.75,120.39,120.66,45225,0,1
2015-03-12,120.99,121.59,120.32,120.32,77241,0,1
2015-03-13,120.27,120.58,120.13,120.22,37069,0,1
2015-03-16,120.33,120.72,120.25,120.72,45778,0,1
2015-03-17,120.94,120.96,120.56,120.65,43908,0,1
2015-03-18,120.82,121.12,120.72,121.12,46367,0,1
2015-03-19,121.95,122.01,121.63,121.82,63478,0,1
2015-03-20,121.7,121.99,121.65,121.82,54242,0,1
2015-03-23,121.8,122.2,121.77,121.85,52443,0,1
2015-03-24,121.91,121.99,121.69,121.99,44294,0,1
2015-03-25,122.1,122.23,121.97,122.23,38450,0,1
2015-03-26,122.2,122.36,121.99,122.12,44429,0,1
2015-03-27,121.94,122.13,121.78,122.13,43095,0,1
2015-03-30,122.14,122.4,122.08,122.4,33981,0,1
2015-03-31,122.3,122.5,122.09,122.31,38341,0,1
2015-04-01,122.3,122.53,122.19,122.42,43750,0,1
2015-04-02,122.76,122.81,122.54,122.8,36179,0,1
2015-04-03,122.72,123.16,122.69,123.11,29719,0,1
2015-04-06,123.4,123.54,123.21,123.34,35408,0,1
2015-04-07,123.23,123.43,122.9,122.92,52203,0,1
2015-04-08,122.87,122.9,122.66,122.82,38803,0,1
2015-04-09,122.68,123.34,122.61,123.34,54819,0,1
2015-04-10,123.27,123.49,123.12,123.26,52264,0,1
2015-04-13,123.17,123.21,122.89,122.94,38654,0,1
2015-04-14,122.94,122.97,122.47,122.82,61118,0,1
2015-04-15,122.88,123,122.67,122.74,43809,0,1
2015-04-16,122.82,122.85,122.3,122.39,49550,0,1
2015-04-17,122.47,122.97,122.45,122.85,40515,0,1
2015-04-20,122.91,122.92,122.52,122.52,43594,0,1
2015-04-21,122.38,122.47,122.18,122.21,41123,0,1
2015-04-22,122.22,122.46,122.17,122.17,41644,0,1
2015-04-23,121.79,121.79,121.25,121.32,47992,0,1
2015-04-24,121.3,121.32,120.62,121.03,68153,0,1
2015-04-27,120.97,121.32,120.84,121.11,50749,0,1
2015-04-28,121.01,121.02,120.24,120.38,60196,0,1
2015-04-29,119.82,120.16,119.66,120.12,61628,0,1
2015-04-30,119.86,120.46,119.73,119.74,62638,0,1
2015-05-04,119.42,119.5,118.93,119.04,44145,0,1
2015-05-06,118.58,118.93,118.03,118.03,75729,0,1
2015-05-07,117.85,118.73,117.85,118.37,69567,0,1
2015-05-08,119.02,119.92,118.86,119.92,69365,0,1
2015-05-11,120.41,120.42,118.92,119.27,77716,0,1
2015-05-12,118.42,118.75,117.87,117.92,74703,0,1
2015-05-13,118.34,118.58,118.09,118.53,67663,0,1
2015-05-14,118.3,119.13,117.97,118.93,70475,0,1
2015-05-15,119.23,119.32,118.3,118.82,68829,0,1
2015-05-18,119.22,119.25,118.66,118.72,67424,0,1
2015-05-19,118.31,118.67,118.26,118.49,40408,0,1
2015-05-20,118.4,119.22,118.4,118.99,58710,0,1
2015-05-21,119.12,119.46,118.83,118.83,63653,0,1
2015-05-22,119.02,119.19,118.94,119.19,38632,0,1
2015-05-26,119.01,119.54,118.95,119.08,43035,0,1
2015-05-27,119.41,119.65,119.29,119.53,47603,0,1
2015-05-28,119.59,119.96,119.46,119.92,36241,0,1
2015-05-29,120.32,120.95,120.14,120.95,42584,0,1
2015-06-01,120.88,121.15,120.48,120.58,47529,0,1
2015-06-02,120.55,121.17,120.52,120.65,55710,0,1
2015-06-03,120.23,120.32,119.62,119.62,60232,0,1
2015-06-04,118.92,119.52,118.84,119.12,65626,0,1
2015-06-05,119.62,119.69,119.11,119.33,58351,0,1
2015-06-08,119.17,119.3,118.89,119.19,43098,0,1
2015-06-09,119.33,119.73,119.29,119.73,48942,0,1
2015-06-10,119.62,119.75,119.26,119.52,47712,0,1
2015-06-11,119.52,119.61,118.52,118.79,57844,0,1
2015-06-12,119.22,119.64,119.14,119.59,41953,0,1
2015-06-15,119.8,119.94,119.09,119.19,44546,0,1
2015-06-16,119.18,119.31,118.8,119.14,39781,0,1
2015-06-17,119.13,119.26,118.55,118.57,43287,0,1
2015-06-18,118.87,119.2,118.69,119.08,35286,0,1
2015-06-19,119.29,119.87,119.23,119.78,47246,0,1
2015-06-22,119.97,119.98,118.79,119.16,65840,0,1
2015-06-23,118.68,119.51,118.68,119.45,57386,0,1
2015-06-24,119.47,119.63,119.2,119.57,46618,0,1
2015-06-25,119.73,119.73,119.14,119.28,54269,0,1
2015-06-26,119.28,119.57,119.17,119.23,40653,0,1
2015-06-29,119.78,120.08,119.6,119.74,37787,0,1
2015-06-30,119.78,119.89,119.56,119.69,40268,0,1
2015-07-01,119.55,119.71,119.31,119.45,32316,0,1
2015-07-02,119.14,119.27,118.81,118.84,36317,0,1
2015-07-03,119.2,119.26,118.9,118.98,37848,0,1
2015-07-06,119.58,119.68,119.25,119.58,42030,0,1
2015-07-07,119.58,119.67,119.21,119.23,42874,0,1
2015-07-08,119.43,119.64,119.27,119.53,44233,0,1
2015-07-09,119.71,119.86,119.31,119.32,45484,0,1
2015-07-10,118.98,119.23,118.94,119.19,32775,0,1
2015-07-13,118.99,119.19,118.84,119.19,36557,0,1
2015-07-14,119.03,119.23,119.01,119.23,29607,0,1
2015-07-15,119.37,119.43,119.06,119.37,29863,0,1
2015-07-16,119.33,119.56,119.26,119.48,31550,0,1
2015-07-17,119.48,119.63,119.39,119.63,17417,0,1
2015-07-20,119.48,119.68,119.43,119.68,37698,0,1
2015-07-21,119.6,119.86,119.56,119.78,27432,0,1
2015-07-22,119.88,120.15,119.74,120.15,28814,0,1
2015-07-23,120.15,120.78,120.15,120.64,42472,0,1
2015-07-24,120.72,121.22,120.69,120.98,46596,0,1
2015-07-27,120.98,121.12,120.79,120.85,40132,0,1
2015-07-28,121.02,121.07,120.37,120.52,61925,0,1
2015-07-29,120.4,120.78,120.39,120.78,32909,0,1
2015-07-30,120.72,120.72,120.42,120.44,36911,0,1
2015-07-31,120.43,120.68,119.93,120.04,39434,0,1
2015-08-03,120.28,120.44,120.18,120.31,30399,0,1
2015-08-04,120.53,120.59,120.22,120.22,42345,0,1
2015-08-05,120.02,120.15,119.83,120.13,44498,0,1
2015-08-06,119.93,120.35,119.87,120.27,43282,0,1
2015-08-07,120.39,120.44,120.01,120.25,35404,0,1
2015-08-10,120.48,120.88,120.38,120.88,42653,0,1
2015-08-11,120.71,121.25,120.62,121.18,58126,0,1
2015-08-12,121.38,121.93,121.19,121.88,52425,0,1
2015-08-13,121.68,121.76,121.29,121.48,57019,0,1
2015-08-17,121.37,121.66,121.21,121.64,51818,0,1
2015-08-18,121.68,121.87,121.49,121.67,35696,0,1
2015-08-19,121.5,121.77,121.33,121.35,53206,0,1
2015-08-20,121.57,121.71,121.5,121.7,36413,0,1
2015-08-21,121.89,122.06,121.42,121.88,57102,0,1
2015-08-24,121.89,122.58,121.82,122.58,47277,0,1
2015-08-25,122.38,122.44,122.11,122.27,57001,0,1
2015-08-26,122.27,122.46,121.89,121.97,52925,0,1
2015-08-27,121.63,121.93,121.53,121.93,50153,0,1
2015-08-28,121.79,121.82,121.45,121.63,43059,0,1
2015-08-31,121.53,121.73,121.42,121.54,34593,0,1
2015-09-01,121.35,121.5,121.27,121.5,47319,0,1
2015-09-02,121.75,121.96,121.61,121.83,52416,0,1
2015-09-03,121.75,122,121.62,121.69,46128,0,1
2015-09-04,121.78,122.21,121.6,122.16,53247,0,1
2015-09-07,122.14,122.36,122.07,122.29,39765,0,1
2015-09-08,122.29,122.37,121.95,122.27,57594,0,1
2015-09-09,122.05,122.22,121.94,122.02,52411,0,1
2015-09-10,122.14,122.33,122.08,122.28,38183,0,1
2015-09-11,122.23,122.29,121.91,122.18,50157,0,1
2015-09-14,122.14,122.22,121.8,121.8,35888,0,1
2015-09-15,121.82,122.12,121.66,122.05,50598,0,1
2015-09-16,121.68,121.86,121.63,121.78,39826,0,1
2015-09-17,121.64,122.03,121.56,121.83,51982,0,1
2015-09-18,122.4,122.74,122.36,122.6,52142,0,1
2015-09-21,122.9,123.13,122.77,123.05,52604,0,1
2015-09-22,122.92,123.14,122.84,123.14,40901,0,1
2015-09-23,123.34,123.35,123.08,123.25,51068,0,1
2015-09-24,123.21,123.43,122.98,122.99,52538,0,1
2015-09-25,122.98,123.33,122.86,123.27,52280,0,1
2015-09-30,123.64,124.13,123.6,123.97,57710,0,1
2015-10-01,123.82,124,123.49,123.53,50487,0,1
2015-10-02,123.73,123.8,123.49,123.8,28942,0,1
2015-10-05,124.21,124.26,123.9,124.25,43073,0,1
2015-10-06,123.98,124.25,123.93,124.14,50637,0,1
2015-10-07,124.12,124.15,123.73,123.77,44406,0,1
2015-10-08,123.73,123.86,123.53,123.73,53599,0,1
2015-10-12,123.43,123.45,123.1,123.1,32955,0,1
